post_id,registrationNumber,body,count_comments,count_likes
5e037d8a7e464300014a0019,00214,bonjour tout le monde,0,6
5e32dddac21d7700014c439a,00086,bonjour tout le monde,1,1
5e32de23c21d7700014c439c,nan,bonjour tout le monde,0,0
5e32de23c21d7700014c439d,00086,bonjour tout le monde,0,0
5e32de34c21d7700014c439e,00086,bonjour tout le monde,0,1
5e708df36847650001dda96a,00132,bonjour tout le monde,0,0
5e708df36847650001dda96b,00132,bonjour tout le monde,0,0
5e708df36847650001dda96c,00132,bonjour tout le monde,0,0
5e708df36847650001dda96d,00132,bonjour tout le monde,0,0
5e70b4916847650001dda970,00132,bonjour tout le monde,0,1
5e9ed3176847650001dda971,00132,bonjour tout le monde,0,0
5ebe7717cc05530001fd33ff,00132,bonjour tout le monde,0,0
5f369c79e032360001e5944e,00132,bonjour tout le monde,0,0
5fbe45f4122c300001734ab4,00001,bonjour tout le monde,0,1
5fcfdff007c7a70001f7843f,00129,bonjour tout le monde,1,1
5fdd16fd07c7a70001f78441,00129,bonjour tout le monde,0,0
